drug_Smiles,drug_ATC,drug_Name
CC[C@H](C)[C@@H]1NC(=O)[C@H](CC2=CC=C(OC)C=C2)NC(=O)CCCSC[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(N)=O)NC1=O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)NCC(N)=O,H01BB03,Carbetocin
NC1=NC2=C(N=CN2[C@H]2C[C@H](O)[C@@H](CO)C2=C)C(=O)N1,J05AF10,Entecavir
CC1(C)[C@H](CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@@H]3C[C@](C)(CC[C@]3(C)CC[C@@]12C)C(O)=O)OC(=O)CCC(O)=O,A02BX01,Carbenoxolone
CSCC[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)CCN)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC1=CNC=N1)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C(C)C)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)NCCCCN,V04CH04,Alsactide
CO[C@H](C)[C@H](NC(=O)OC)C(=O)N1CCC[C@H]1C1=NC2=CC([C@H]3CC[C@@H](N3C3=CC(F)=C(N4CCC(CC4)C4=CC=C(F)C=C4)C(F)=C3)C3=C(F)C=C4NC(=NC4=C3)[C@@H]3CCCN3C(=O)[C@@H](NC(=O)OC)[C@@H](C)OC)=C(F)C=C2N1,J05AP57,Pibrentasvir
CC[C@@]1(O)C(=O)OCC2=C1C=C1N(CC3=CC4=C(CN(C)C)C(O)=CC=C4N=C13)C2=O,L01XX17,Topotecan
CC(C)C1=C(OCC2=NCCN2)C=C(C)C=C1,R01AA13,Tymazoline
CN1N=C(C(=O)N[C@@H]2C[C@@H]3CCC[C@H](C2)N3C)C2=C1C=CC=C2,A04AA02,Granisetron
CN1C2C(N(C)C1=O)N(C)C(=O)N2C,N06BX21,Mebicar
CN1C2=C(N(CCCNCC(O)C3=CC(O)=CC(O)=C3)C=N2)C(=O)N(C)C1=O,R03AC15,Reproterol
I[Hg]I,D08AK30,Mercuric iodide
CN(CCCCCCCCCCN(C)C(=O)OC1=CC(=CC=C1)[N+](C)(C)C)C(=O)OC1=CC(=CC=C1)[N+](C)(C)C,S01EB04,Demecarium
CS(=O)(=O)NC1=C(OC2=CC=CC=C2)C=C(C=C1)[N+]([O-])=O,M02AA26,Nimesulide
C[N+]1(C)CCCCC1COC(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1,A03CA06,Bevonium
CC(C[N+](C)(C)C)OC(N)=O,N07AB02,Bethanechol
OC(COC1=CC=CC2=C1C(=O)C=C(O2)C(O)=O)COC1=C2C(=O)C=C(OC2=CC=C1)C(O)=O,R03AK04,Cromoglicic acid
CC(C)[C@H](N)C(=O)OCCOCN1C=NC2=C1N=C(N)NC2=O,J05AB11,Valaciclovir
CN(CC1(C)CCCO1)S(=O)(=O)C1=CC(=C(Cl)C=C1)S(N)(=O)=O,C03BB05,Mefruside
CC1(C)C(=CC=CC=CC=CC2=[N+](CCCCS(O)(=O)=O)C3=C(C4=CC=CC=C4C=C3)C2(C)C)N(CCCCS(O)(=O)=O)C2=C1C1=CC=CC=C1C=C2,V04CX01,Indocyanine green
CCCCNCC(=O)NC1=C(C)C=CC=C1Cl,N01BB05,Butanilicaine
O=C1NC(=O)C(N1)(C1=CC=CC=C1)C1=CC=CC=C1,N03AB52,Phenytoin
CN1CCC[C@@H]1CC1=CNC2=C1C=C(CCS(=O)(=O)C1=CC=CC=C1)C=C2,N02CC06,Eletriptan
CC1=CC=C(C=C1NC(=O)C1=CC=CC(NC(=O)NC2=CC=CC(=C2)C(=O)NC2=C(C)C=CC(=C2)C(=O)NC2=CC=C(C3=CC(=CC(=C23)S(O)(=O)=O)S(O)(=O)=O)S(O)(=O)=O)=C1)C(=O)NC1=CC=C(C2=CC(=CC(=C12)S(O)(=O)=O)S(O)(=O)=O)S(O)(=O)=O,P01CX02,Suramin
CCOC(=O)C1=C(COCCN)NC(C)=C(C1C1=C(Cl)C=CC=C1)C(=O)OC,C09BX04,Amlodipine
OCCNCCNC1=CC=C(NCCNCCO)C2=C1C(=O)C1=C(O)C=CC(O)=C1C2=O,L01DB07,Mitoxantrone
CN(C)CCC=C1C2=CC=CC=C2CCC2=C1C=CC=C2,N06AA09,Amitriptyline
CCOC(=O)NNC1=CC=C(N=N1)N(CC)CC(C)O,C02DB04,Cadralazine
NC1=NC2=C(N=CN2COCCO)C(=O)N1,J05AB01,Acyclovir
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)C1=CC=CO1)C(=O)SCF,R03AL08,Fluticasone furoate
CN1CCN(CC1)C1=CC=C(NC2=NC3=C(SC=C3)C(OC3=CC=CC(NC(=O)C=C)=C3)=N2)C=C1,L01XE40,Olmutinib
OO,S02AA06,Hydrogen peroxide
CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N(CC(O)=O)C1CC2=C(C1)C=CC=C2,C09AA12,Delapril
NS(=O)(=O)C1=CC2=C(NC(CC3=CC=CC=C3)NS2(=O)=O)C=C1C(F)(F)F,C03AB01,Bendroflumethiazide
COC1=CC2=C(C=C1)N(C(=O)C1=CC=C(Cl)C=C1)C(C)=C2CC(O)=O,S01CC02,Indomethacin
CCN1CCC[C@H]1CNC(=O)C1=C(OC)C(Br)=CC=C1OC,N05AL04,Remoxipride
COC1=C(OC)C=C2C(N)=NC(=NC2=C1)N(C)CCCNC(=O)C1CCCO1,G04CA01,Alfuzosin
CC(C)C(=O)OCC\C(SS\C(CCOC(=O)C(C)C)=C(\C)N(CC1=C(N)N=C(C)N=C1)C=O)=C(/C)N(CC1=CN=C(C)N=C1N)C=O,A11DA02,Sulbutiamine
NS(=O)(=O)C1=CC2=C(NC(NS2(=O)=O)C(Cl)Cl)C=C1Cl,G01AE10,Trichlormethiazide
CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO,R01AD04,Flunisolide
COCCCOC1=CC=NC(CS(=O)C2=NC3=C(N2)C=CC=C3)=C1C,A02BC04,Rabeprazole
CNC(=O)CNC(=O)C1=C(I)C(NC(C)=O)=C(I)C(C(O)=O)=C1I,V08AA06,Ioglicic acid
CC1=NN=C2CN=C(C3=CC=CC=C3)C3=CC(Cl)=CC=C3N12,N05BA12,Alprazolam
C[C@]12CC[C@H]3[C@@H](CCC4=CCCC[C@H]34)[C@@H]1CC[C@@]2(O)C#C,G03DC03,Lynestrenol
CN(C)CCCOC1=NN(CC2=CC=CC=C2)C2=C1C=CC=C2,A01AD02,Benzydamine
CCC#CC(C)C1(CC=C)C(=O)NC(=O)N(C)C1=O,N05CB01,Methohexital
CCCOC1=C(N)C=C(C=C1)C(=O)OCCN(CC)CC,S01HA04,Proparacaine
COCCOC1=C(OC)C=C(CC2=CN=C(N)N=C2N)C=C1OC,J01EE06,Tetroxoprim
CCOC1=CC=C(CC2=C(Cl)C=CC(=C2)[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C=C1,A10BD25,Dapagliflozin
OC(COC1=CC=CC2=C1C(=O)C=C(O2)C(O)=O)COC1=C2C(=O)C=C(OC2=CC=C1)C(O)=O,R01AC51,Cromoglicic acid
COC1=CC=C2N=C(NC2=C1)[S@@](=O)CC1=C(C)C(OC)=C(C)C=N1,A02BD06,Esomeprazole
CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(O)(=O)OCCNC(=O)[C@H](C)NC(=O)CC[C@@H](NC(=O)[C@H](C)NC(=O)[C@@H](C)O[C@H]1[C@H](O)[C@@H](CO)OC(O)[C@@H]1NC(C)=O)C(N)=O)OC(=O)CCCCCCCCCCCCCCC,L03AX15,Mifamurtide
CN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=CC=C1,R06AE03,Cyclizine
CN1CC[C@H](C[C@@H]1C1=NC2=C(N1)C=CC=C2)NC(=O)NC1=CC=C(C=C1)C#N,L01XX63,Glasdegib
CC1=CC(=C(O)C(C)=C1CC1=NCCN1)C(C)(C)C,R01AA05,Oxymetazoline
CN(C)CCOC(C1=CC=CC=C1)C1=C(C)C=CC=C1,N04AB02,Orphenadrine
CO[C@H]1[C@@H](C[C@H](O)CN)O[C@H]2C[C@H]3O[C@H](C[C@@H](C)C3=C)CC[C@@H]3O[C@H](CC3=C)CC[C@@]34C[C@H]5O[C@@H]6[C@@H](O[C@H]7CC[C@H](CC(=O)C[C@H]12)O[C@@H]7[C@@H]6O3)[C@H]5O4,L01XX41,Eribulin
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,D07BC01,Betamethasone
N[C@H](CCCNC(N)=N)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N1CCC[C@H]1C(=O)N1C[C@H](O)C[C@H]1C(=O)NCC(=O)N[C@@H](CC1=CC=CS1)C(=O)N[C@@H](CO)C(=O)N1CC2=C(C[C@@H]1C(=O)N1[C@H]3CCCC[C@H]3C[C@H]1C(=O)N[C@@H](CCCNC(N)=N)C(O)=O)C=CC=C2,B06AC02,Icatibant
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(O)=O,G01AE10,Probenecid
CC(=O)OC1=CC=CC=C1C(O)=O,C10BX01,Acetylsalicylic acid
CC12CC3CC(C)(C1)CC(N)(C3)C2,N06DA53,Memantine
C[C@@H]1CC[C@@]23CCC(=O)[C@H]2[C@]1(C)[C@@H](C[C@@](C)(C=C)[C@@H](O)[C@@H]3C)OC(=O)CS[C@@H]1CC[C@@H](N)C[C@H]1O,J01XX12,Lefamulin
O=C(CCNNC(=O)C1=CC=NC=C1)NCC1=CC=CC=C1,N06AF02,Nialamide
CN1CCN(CC1)C1=NC2=CC(Cl)=CC=C2NC2=C1C=CC=C2,N05AH02,Clozapine
[O-][N+](=O)C1=C(C=CC(=C1)C(F)(F)F)C(=O)C1C(=O)CCCC1=O,A16AX04,Nitisinone
CN(C)CCOC(=O)C(C1=CC=CC=C1)C1(O)CCCC1,S01FA04,Cyclopentolate
CN(C)CC[C@@H](C1=CC=C(Br)C=C1)C1=CC=CC=N1,R06AB56,Dexbrompheniramine
COC1=CC=C(CC(C)NCC(O)C2=CC(NC=O)=C(O)C=C2)C=C1,R03AK09,Formoterol
CC(C)C1=C(C)N(C)N(C1=O)C1=CC=CC=C1,N02BB04,Propyphenazone
FC(F)(F)CNC(=O)C1(CCCCN2CCC(CC2)NC(=O)C2=C(C=CC=C2)C2=CC=C(C=C2)C(F)(F)F)C2=CC=CC=C2C2=C1C=CC=C2,C10AX12,Lomitapide
C\C(N(CC1=CN=C(C)N=C1N)C=O)=C(/CCOP(O)(O)=O)SC(=O)C1=CC=CC=C1,A11DA03,Benfotiamine
COC1=CC=C(CC(C)NCC(O)C2=CC(NC=O)=C(O)C=C2)C=C1,R03AL11,Formoterol
CCCN1C=NC2=C1C(=O)N(CCCCC(C)=O)C(=O)N2C,N06BC02,Propentofylline
CC[C@H](C)[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](C)NC(=O)[C@@H](N)CC1=CC=C(O)C=C1)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCNC(N)=N)C(N)=O,V04CD03,Sermorelin
CC(C)(C)NCC(O)COC1=C2CCC(=O)NC2=CC=C1,S01ED55,Carteolol
COC1=CC(CC2=CN=C(N)N=C2N)=CC(OC)=C1OC,J01EE01,Trimethoprim
NC(=O)C1(CCN(CCC(C#N)(C2=CC=CC=C2)C2=CC=CC=C2)CC1)N1CCCCC1,N02AC03,Piritramide
CC(=O)OC1=CC=CC(C(O)=O)=C1OC(C)=O,M01BA02,Dipyrocetyl
CC(C)NCC(O)COC1=CC=C(COCCOC(C)C)C=C1,C09BX04,Bisoprolol
CCOC1=CC=C(NC(C)=O)C=C1,N02BE73,Phenacetin
C[C@H](O)C(=O)[C@@]1(C)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3CC[C@]12C,G03FA16,Trimegestone
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,S01CB01,Dexamethasone
CN(C)CCOCC(=O)NC12CC3CC(CC(C3)C1)C2,D06BB02,Tromantadine
CO[C@H]1[C@@H](C[C@@H]2CN3CCC4=C(NC5=C4C=C(OC)C=C5)[C@H]3C[C@@H]2[C@@H]1C(=O)OC)OC(=O)C1=CC(OC)=C(OC)C(OC)=C1,C02LA04,Methoserpidine
OC[C@H]1O[C@H](O)[C@H]([18F])[C@@H](O)[C@@H]1O,V09IX04,Fludeoxyglucose (18F)
CCOC1=NC2=CC=CC(C(=O)OCC3=C(C)OC(=O)O3)=C2N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C1=NOC(=O)N1,C09DA09,Azilsartan medoxomil
CC1=CC=C(C=C1)C1(O)CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1,N05AD04,Moperone
CCOC(=O)C1=C(COCCN)NC(C)=C(C1C1=C(Cl)C=CC=C1)C(=O)OC,C09XA54,Amlodipine
ClC1=CC=C(C(CN2C=CN=C2)OCC2=CC=C(SC3=CC=CC=C3)C=C2)C(Cl)=C1,D01AC12,Fenticonazole
CCCCSC1=CC=C(C=C1)C(SCCN(C)C)C1=CC=CC=C1,N05BB02,Captodiame
CC1(C)[C@@H](N2[C@@H](CC2=O)S1(=O)=O)C(O)=O,J01CG01,Sulbactam
CC1=CC(O)=C(C=C1C)[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C,J01XX02,Xibornol
ClCCN(N=O)C(=O)NC1CCCCC1,L01AD02,Lomustine
CCN1CCCC(C1)OC(=O)C(C1=CC=CC=C1)C1=CC=CC=C1,A03AA30,Piperidolate
NS(=O)(=O)C1=CC2=C(NC(NS2(=O)=O)C(Cl)Cl)C=C1Cl,C03EA02,Trichlormethiazide
NC1=NC(=O)N(C=N1)[C@H]1C[C@H](O)[C@@H](CO)O1,L01BC08,Decitabine
CC(=O)OCC1=C(N2[C@H](SC1)[C@H](NC(=O)CSC1=CC=NC=C1)C2=O)C(O)=O,J01DB08,Cefapirin
CC(COC1=CC=CC=C1)NC(C)C(O)C1=CC=C(O)C=C1,C04AA01,Isoxsuprine
CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C1=CC=C(Cl)C=C1,C10BA03,Fenofibrate
CCN(CC)C(=O)C1(CC1CN)C1=CC=CC=C1,N06AX17,Milnacipran
CCN(CC)C(C)CN1C2=CC=CC=C2SC2=C1C=CC=C2,N04AA05,Profenamine
OC[C@H]1NC[C@H](O)[C@@H](O)[C@H]1O,A16AX14,Migalastat
OP(O)(=O)C(SC1=CC=C(Cl)C=C1)P(O)(O)=O,M05BA05,Tiludronic acid
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)C1=CC=CO1)C(=O)CCl,R03AK09,Mometasone furoate
CCOC(=O)CN[C@H](C1CCCCC1)C(=O)N1CC[C@H]1C(=O)NCC1=CC=C(C=C1)C(=N)NO,B01AE05,Ximelagatran
O=C1NC2=C(C=C1)C=CC(OCCCCN1CCN(CC1)C1=C3C=CSC3=CC=C1)=C2,N05AX16,Brexpiprazole
CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@H]1CCC2=CC=CC=C2N(CC(O)=O)C1=O,C09AA07,Benazepril
COC(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1C1=NC(=CN1)C1=CC2=C(C=C1)N1[C@@H](OC3=CC(=CC=C3C1=C2)C1=CNC(=N1)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)OC)C(C)C)C1=CC=CC=C1,J05AP10,Elbasvir
CCOC(=O)C1=CN=C(C=C1)C#CC1=CC=C2SCCC(C)(C)C2=C1,D05AX05,Tazarotene
CCN1CCN(C(=O)N[C@H]([C@H](C)O)C(=O)N[C@@]2(OC)[C@H]3SCC(CSC4=NN=NN4C)=C(N3C2=O)C(O)=O)C(=O)C1=O,J01DC13,Cefbuperazone
CC(C)C1=C(\C=C\[C@@H](O)C[C@@H](O)CC(O)=O)C(=NC(=N1)N(C)S(C)(=O)=O)C1=CC=C(F)C=C1,C10BA09,Rosuvastatin
COC1=C(OC)C=C(C=C1)C(=O)NCC1=CC=C(OCCN(C)C)C=C1,A03FA07,Itopride
CCC1(C(=O)NC(=O)NC1=O)C1=CC2CCC(C2)C1,N05CA12,Reposal
COC1=CC(=CC(OC)=C1OC)C(=O)NC1CCCNC1,A02BX11,Troxipide
NC(=O)C1=NN(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,J05AP01,Ribavirin
CN(C)CCCOC1=NN(CC2=CC=CC=C2)C2=C1C=CC=C2,M02AA05,Benzydamine
C[C@@H]1O[C@H](C[C@H](N)[C@@H]1O)O[C@H]1C[C@@](O)(CC2=C(O)C3=C(C(O)=C12)C(=O)C1=CC=CC=C1C3=O)C(C)=O,L01DB06,Idarubicin
OCCN1C2=CC=C(Cl)C=C2C(=NC(O)C1=O)C1=C(F)C=CC=C1,N05CD12,Doxefazepam
CCN(CC)CC1=C(O)C=CC(NC2=CC=NC3=CC(Cl)=CC=C23)=C1,P01BF03,Amodiaquine
COC1=CC=CC(OC)=C1C(=O)N[C@H]1[C@H]2SC(C)(C)[C@@H](N2C1=O)C(O)=O,J01CF03,Meticillin
ClC1=CC=C(C(CN2C=CN=C2)OCC2=CC=C(SC3=CC=CC=C3)C=C2)C(Cl)=C1,G01AF12,Fenticonazole
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO,S01BB02,Prednisolone
CC1=C(SC(NC(=O)N2CCC[C@H]2C(N)=O)=N1)C1=CC(=NC=C1)C(C)(C)C(F)(F)F,L01XX65,Alpelisib
ClC1=CC=C2N=C3NC(=O)CN3CC2=C1Cl,L01XX35,Anagrelide
[O-][N+](=O)C1=CC=C(O1)\C=C\C=N\NC(=O)C1=CC=C(S1)[N+]([O-])=O,A07AX04,Nifurzide
CC1=CC(O)=CC(C)=C1Cl,D08AE05,Chloroxylenol
FC1=CC=C(C=C1)C(=O)C1CCN(CCN2C(=O)NC3=CC=CC=C3C2=O)CC1,C02KD01,Ketanserin
CSC1=CC=C(C=C1)C(=O)C1=C(C)NC(=O)N1,C01CE03,Enoximone
CC(C)[C@H](NC(=O)N(C)CC1=CSC(=N1)C(C)C)C(=O)N[C@H](C[C@H](O)[C@H](CC1=CC=CC=C1)NC(=O)OCC1=CN=CS1)CC1=CC=CC=C1,J05AR26,Ritonavir
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)C1=CC=CO1)C(=O)SCF,R01AD12,Fluticasone furoate
C[C@]12CC[C@H]3[C@@H]([C@H]4C[C@H]4C4=CC(=O)CC[C@]34C)[C@@H]1[C@@H]1C[C@@H]1[C@@]21CCC(=O)O1,G03AA12,Drospirenone
ClC1=C(C=CC=C1)C(N1C=CN=C1)(C1=CC=CC=C1)C1=CC=CC=C1,D01AC01,Clotrimazole
NC1=CC=C(C=C1)S(=O)(=O)NC1=CC=CC=N1,J01EB04,Sulfapyridine
CC(C)(C)C(=O)OCOC(=O)[C@@H]1N2[C@H](SC1(C)C)[C@H](NC(=O)[C@H](N)C1=CC=CC=C1)C2=O,J01CR50,Pivampicillin
CCOC1=CC=C(NC(=O)CC(C)O)C=C1,N02BE04,Bucetin
CCC1(C(=O)NC(=O)N(C)C1=O)C1=CC=CC=C1,N05CB01,Methylphenobarbital
OC(CNCCCCCCNCC(O)C1=CC(O)=C(O)C=C1)C1=CC(O)=C(O)C=C1,R03CC05,Hexoprenaline
CCN[C@H]1CN(CCCOC)S(=O)(=O)C2=C1C=C(S2)S(N)(=O)=O,S01EC04,Brinzolamide
NC1=NC(=O)N(C[C@@H](CO)OCP(O)(O)=O)C=C1,J05AB12,Cidofovir
ClC1=CC=C2C(=C1)N=CC=C2N1CCN(CCCN2CCN(CC2)C2=CC=NC3=CC(Cl)=CC=C23)CC1,P01BF05,Piperaquine
CCOC(=O)C1=C(COCCN)NC(C)=C(C1C1=C(Cl)C=CC=C1)C(=O)OC,C09DB06,Amlodipine
COC1=CC2=NC=NC(NC3=CC=C(F)C(Cl)=C3)=C2C=C1NC(=O)\C=C\CN1CCCCC1,L01XE47,Dacomitinib
CC(C)CC(N(C)C)C1(CCC1)C1=CC=C(Cl)C=C1,A08AA10,Sibutramine
CNC(NCCSCC1=CSC(CN(C)C)=N1)=C[N+]([O-])=O,A02BA04,Nizatidine
COC1=CC2=C(C=C1)N(C(=O)C1=CC=C(Cl)C=C1)C(C)=C2CC(=O)OCC(O)=O,M01AB11,Acemetacin
CCOC(=O)C1=C(COCCN)NC(C)=C(C1C1=C(Cl)C=CC=C1)C(=O)OC,C09BB03,Amlodipine
CC(C)NCC(O)C1=CC(O)=CC(O)=C1,R03CB53,Orciprenaline
OC(=O)[C@@H]1CSCN1C(=O)[C@@H]1CCC(=O)N1,L03AX05,Pidotimod
C[C@@H]1C[C@H]2[C@@H]3C=C(C)C4=CC5=C(C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(C)=O)C=NN5C1=CC=CC=C1,H02AB17,Cortivazol
OCCOCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1,N05BB51,Hydroxyzine
NCCCC[C@H](N[C@@H](CCC1=CC=CC=C1)C(O)=O)C(=O)N1CCC[C@H]1C(O)=O,C09BB03,Lisinopril
CCCOC(=O)C1=C(O)C(O)=C(S1)C(=O)OCCC,G01AX13,Protiofate
CCOC(=O)C1=C(COCCN)NC(C)=C(C1C1=C(Cl)C=CC=C1)C(=O)OC,C07FB13,Amlodipine
COC(=O)C[C@](O)(CCCC(C)(C)O)C(=O)O[C@H]1[C@H]2C3=C(CCN4CCC[C@]24C=C1OC)C=C1OCOC1=C3,L01XX40,Omacetaxine mepesuccinate
OC1=C(CC2=C(O)C3=C(OC2=O)C=CC=C3)C(=O)OC2=CC=CC=C12,B01AA01,Dicoumarol
COC1=CC=CC(=C1)[C@@]1(O)CCCC[C@@H]1CN(C)C,N02AJ14,Tramadol
NS(=O)(=O)C1=CC2=C(NC(NS2(=O)=O)C(Cl)Cl)C=C1Cl,C03AA06,Trichlormethiazide
CC(C)(OC1=CC=C(Cl)C=C1)C(=O)OCCCOC(=O)C(C)(C)OC1=CC=C(Cl)C=C1,C10AB06,Simfibrate
CN(C(=O)CC(=O)N(C)C1=C(I)C(C(=O)NC(CO)C(O)CO)=C(I)C(C(=O)NC(CO)C(O)CO)=C1I)C1=C(I)C(C(=O)NC(CO)C(O)CO)=C(I)C(C(=O)NC(CO)C(O)CO)=C1I,V08AB06,Iotrolan
CCCC(=O)O[C@@]1(CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)C(=O)COC(C)=O,D07AC19,Difluprednate
CCC(=O)[C@@]1(C)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]12C,S01BA13,Rimexolone
CCCC(=O)NC1=CC(C(C)=O)=C(OCC(O)CNC(C)C)C=C1,C07AB04,Acebutolol
COC1=CC2=C(C=C1)N=C(N2)S(=O)CC1=NC=C(C)C(OC)=C1C,A02BD01,Omeprazole
OCC1=C(Cl)C=C(Cl)C=C1,R02AA03,Dichlorobenzyl alcohol
FC1=CC=C(C=C1)C(N1CCN(CC1)C1=NC(NCC=C)=NC(NCC=C)=N1)C1=CC=C(F)C=C1,R07AB07,Almitrine
CC(C)C1=NC(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](CC2=CC=CC=C2)NC(=O)OCC2=CN=CS2)CC2=CC=CC=C2)=CS1,J05AR18,Cobicistat
CCCCC1=NC(C)=C(CC(=S)N(C)C)C(=O)N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NN=NN1,C09CA10,Fimasartan
CN(C)CCC=C1C2=C(COC3=CC=CC=C13)C1=C(O2)C=CC=C1,N02CX06,Oxetorone
C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,A14AA03,Metandienone
OCCN1CCN(CCCN2C3=CC=CC=C3SC3=CC=C(Cl)C=C23)CC1,N05AB03,Perphenazine
O=[Fe]O[Fe]=O,V08CB03,Ferric oxide
ClCCN(CCCl)P1(=O)NCCCO1,L01AA01,Cyclophosphamide
CC1=C(CS(=O)C2=NC3=C(N2)C=CC=C3)N=CC=C1OCC(F)(F)F,A02BD02,Lansoprazole
C[N+](C)(C)CC([O-])=O,A09AB02,Betaine
CN(C)CCN1N=NN=C1SCC1=C(N2[C@H](SC1)[C@H](NC(=O)CC1=CSC(N)=N1)C2=O)C(O)=O,J01DC07,Cefotiam
COC1=CC(CC2=CN=C(N)N=C2N)=CC(OC)=C1OC,J01EE03,Trimethoprim
OC(=O)C1=C(C=CC=C1)C(=O)NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CS1,G01AE10,Phthalylsulfathiazole
NS(=O)(=O)C1=CC2=C(NC(CC3CCCC3)NS2(=O)=O)C=C1Cl,C03EA07,Cyclopenthiazide
NS(=O)(=O)C1=CC(=CC(N2CCCC2)=C1OC1=CC=CC=C1)C(O)=O,G01AE10,Piretanide
CN1CC2C(C1)C1=C(OC3=C2C=CC=C3)C=CC(Cl)=C1,N05AH05,Asenapine
CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(N3CCNC(C)C3)C(F)=C12,J01MA07,Lomefloxacin
CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,A10BD09,Alogliptin
NC1=NC(NC2=CC=C(C=C2)[As]2SCC(CO)S2)=NC(N)=N1,P01CD01,Melarsoprol
